ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
DECOY_CUFF.7806.1_3+	0.835141	NA	0.003447	1	DECOY_CUFF.7806.1_3+
DECOY_AGAP012121-RA_3+	0.835141	NA	0.000207	1	DECOY_AGAP012121-RA_3+
DECOY_AGAP013496-RA_2+	0.835141	NA	-0.001611	1	DECOY_AGAP013496-RA_2+
DECOY_CUFF.5096.1_2+	0.835141	NA	-0.003468	1	DECOY_CUFF.5096.1_2+,DECOY_CUFF.5096.2_1+,DECOY_CUFF.5096.3_3+
DECOY_CUFF.12301.2_1+	0.835141	NA	-0.004974	1	DECOY_CUFF.12301.2_1+
DECOY_sp|Q00578|RAD25_YEAST	0.835141	NA	-0.007202	1	DECOY_sp|Q00578|RAD25_YEAST
DECOY_AGAP004984-PA	0.835141	NA	-0.007441	1	DECOY_AGAP004984-PA,DECOY_AGAP004984-RA_2+
DECOY_AGAP000138-RA_3+	0.835141	NA	-0.010637	1	DECOY_AGAP000138-RA_3+,DECOY_AGAP000138-RB_3+,DECOY_CUFF.16021.10_2+,DECOY_CUFF.16021.1_1+,DECOY_CUFF.16021.2_1+,DECOY_CUFF.16021.3_1+,DECOY_CUFF.16021.4_3+,DECOY_CUFF.16021.5_3+,DECOY_CUFF.16021.8_3+,DECOY_CUFF.16021.9_1+
DECOY_AGAP007867-RA_1+	0.835141	NA	-0.015579	1	DECOY_AGAP007867-RA_1+
DECOY_sp|P31376|SWC3_YEAST	0.835141	NA	-0.018866	1	DECOY_sp|P31376|SWC3_YEAST
DECOY_sp|P04821|CDC25_YEAST	0.835141	NA	-0.025643	1	DECOY_sp|P04821|CDC25_YEAST
DECOY_CUFF.10018.2_2+	0.835141	NA	-0.035303	1	DECOY_CUFF.10018.2_2+,DECOY_CUFF.10018.3_2+,DECOY_CUFF.10018.4_3+,DECOY_CUFF.10018.5_2+,DECOY_CUFF.10018.6_1+
DECOY_CUFF.5785.2_2+	0.835141	NA	-0.040892	1	DECOY_CUFF.5785.2_2+,DECOY_CUFF.5785.5_3+
DECOY_AGAP009349-RA_3+	0.835141	NA	-0.041366	1	DECOY_AGAP009349-RA_3+,DECOY_CUFF.10958.1_1+
DECOY_AGAP010580-RA_2+	0.835141	NA	-0.048451	1	DECOY_AGAP010580-RA_2+,DECOY_CUFF.7134.1_3+
DECOY_CUFF.7805.1_3+	0.835141	NA	-0.048723	1	DECOY_CUFF.7805.1_3+,DECOY_CUFF.7805.2_3+,DECOY_CUFF.7805.3_3+,DECOY_CUFF.7805.4_3+,DECOY_CUFF.7805.5_3+
DECOY_AGAP005934-RA_2+	0.835141	NA	-0.051126	1	DECOY_AGAP005934-RA_2+,DECOY_CUFF.1506.1_2+
DECOY_AGAP012017-RA_2+	0.835141	NA	-0.053688	1	DECOY_AGAP012017-RA_2+
DECOY_ACOM023378-PA	0.835141	NA	-0.061123	1	DECOY_ACOM023378-PA
DECOY_AGAP005919-PA	0.835141	NA	-0.067368	1	DECOY_AGAP005919-PA,DECOY_AGAP005919-RA_1+
DECOY_ACOM035867-PA	0.835141	NA	-0.068461	1	DECOY_ACOM035867-PA
DECOY_AGAP008315-RA_3+	0.835141	NA	-0.069785	1	DECOY_AGAP008315-RA_3+
DECOY_sp|Q04066|KFA_YEAST	0.835141	NA	-0.075258	1	DECOY_sp|Q04066|KFA_YEAST
DECOY_sp|P38748|ETP1_YEAST	0.836226	NA	-0.078589	1	DECOY_sp|P38748|ETP1_YEAST
DECOY_AGAP003426-RA_3+	0.836344	NA	-0.081866	1	DECOY_AGAP003426-RA_3+,DECOY_AGAP004927-RA_3+,DECOY_AGAP006801-RA_3+,DECOY_AGAP007268-RA_3+,DECOY_AGAP010868-RA_3+
DECOY_CUFF.6207.1_3+	0.836344	NA	-0.082684	1	DECOY_CUFF.6207.1_3+
DECOY_CUFF.3890.1_3+	0.836344	NA	-0.093171	1	DECOY_CUFF.3890.1_3+,DECOY_CUFF.3890.2_1+,DECOY_CUFF.3890.3_3+,DECOY_CUFF.3890.4_1+,DECOY_CUFF.3890.5_2+,DECOY_CUFF.3890.6_2+,DECOY_CUFF.3890.8_2+
DECOY_AGAP000484-RA_3+	0.836344	NA	-0.093534	1	DECOY_AGAP000484-RA_3+,DECOY_CUFF.16619.1_3+
DECOY_CUFF.3644.1_2+	0.836344	NA	-0.099064	1	DECOY_CUFF.3644.1_2+
DECOY_sp|P17065|SEC2_YEAST	0.836344	NA	-0.107033	1	DECOY_sp|P17065|SEC2_YEAST
DECOY_AGAP013245-RA_2+	0.836344	NA	-0.109370	1	DECOY_AGAP013245-RA_2+,DECOY_CUFF.4048.2_3+
DECOY_sp|P53935|NST1_YEAST	0.836344	NA	-0.110482	1	DECOY_sp|P53935|NST1_YEAST
DECOY_AGAP003506-RA_2+	0.836344	NA	-0.116334	1	DECOY_AGAP003506-RA_2+,DECOY_CUFF.5160.1_1+
DECOY_CUFF.10439.1_2+	0.836344	NA	-0.128440	1	DECOY_CUFF.10439.1_2+
DECOY_ACOM023140-PA	0.836344	NA	-0.128734	1	DECOY_ACOM023140-PA,DECOY_AGAP011123-PA,DECOY_AGAP011123-PB,DECOY_CUFF.7837.2_3+
DECOY_AGAP005939-RA_3+	0.836344	NA	-0.141368	1	DECOY_AGAP005939-RA_3+
DECOY_AGAP002741-RA_2+	0.836344	NA	-0.144612	1	DECOY_AGAP002741-RA_2+,DECOY_CUFF.4544.1_3+
DECOY_ACOM034230-PA	0.836344	NA	-0.146457	1	DECOY_ACOM034230-PA,DECOY_AGAP001507-PA,DECOY_AGAP001507-RA_3+
DECOY_ACOM022778-PA	0.836344	NA	-0.147166	1	DECOY_ACOM022778-PA,DECOY_AGAP011360-PA,DECOY_AGAP011360-RA_2+,DECOY_AGAP011360-RB_3+,DECOY_CUFF.8208.1_2+,DECOY_CUFF.8208.2_2+,DECOY_CUFF.8208.3_2+,DECOY_CUFF.8208.4_2+,DECOY_CUFF.8208.5_2+,DECOY_CUFF.8208.6_3+
DECOY_AGAP002886-RB_3+	0.836344	NA	-0.150743	1	DECOY_AGAP002886-RB_3+,DECOY_CUFF.4602.1_2+,DECOY_CUFF.4602.2_2+,DECOY_CUFF.4602.3_1+,DECOY_CUFF.4602.4_1+,DECOY_CUFF.4602.5_1+,DECOY_CUFF.4602.6_3+,DECOY_CUFF.4602.7_2+
DECOY_TCONS_00007490_1+	0.837407	NA	-0.158018	1	DECOY_TCONS_00007490_1+
DECOY_ACOM030218-PA	0.838470	NA	-0.160747	1	DECOY_ACOM030218-PA,DECOY_AGAP008275-PA,DECOY_AGAP008275-RA_1+
DECOY_ACOM036244-PA	0.838641	NA	-0.161247	1	DECOY_ACOM036244-PA,DECOY_AGAP000662-PA,DECOY_AGAP000662-PB,DECOY_AGAP000662-PC,DECOY_AGAP000662-RA_1+,DECOY_AGAP000662-RB_2+,DECOY_AGAP000662-RC_1+,DECOY_CUFF.16667.2_3+,DECOY_CUFF.16667.4_3+,DECOY_CUFF.16667.6_2+,DECOY_CUFF.16667.7_1+
DECOY_AGAP002623-PA	0.839703	NA	-0.165101	1	DECOY_AGAP002623-PA,DECOY_AGAP002623-RA_1+,DECOY_CUFF.4365.1_1+,DECOY_CUFF.4365.2_3+
DECOY_AGAP009166-RA_3+	0.839873	NA	-0.166112	1	DECOY_AGAP009166-RA_3+,DECOY_CUFF.10780.1_1+,DECOY_CUFF.10780.2_3+
DECOY_TCONS_00013518_3+	0.840717	NA	-0.171044	1	DECOY_TCONS_00013518_3+,DECOY_TCONS_00013519_2+
DECOY_CUFF.626.1_3+	0.840717	NA	-0.176724	1	DECOY_CUFF.626.1_3+,DECOY_CUFF.626.2_2+,DECOY_CUFF.626.3_1+,DECOY_CUFF.626.4_1+
DECOY_AGAP008080-RA_2+	0.840717	NA	-0.178538	1	DECOY_AGAP008080-RA_2+
DECOY_AGAP001242-PA	0.840717	NA	-0.178964	1	DECOY_AGAP001242-PA,DECOY_CUFF.3033.1_2+,DECOY_CUFF.3033.2_3+,DECOY_CUFF.3033.3_3+,DECOY_CUFF.3033.4_2+
DECOY_CUFF.10794.1_1+	0.840717	NA	-0.179347	1	DECOY_CUFF.10794.1_1+,DECOY_CUFF.10794.2_3+
DECOY_CUFF.450.1_3+	0.841772	NA	-0.206911	1	DECOY_CUFF.450.1_3+,DECOY_CUFF.450.2_3+,DECOY_CUFF.450.3_3+,DECOY_CUFF.450.4_3+,DECOY_CUFF.450.5_3+,DECOY_CUFF.450.6_3+
DECOY_AGAP000051-RA_2+	0.841996	NA	-0.208522	1	DECOY_AGAP000051-RA_2+,DECOY_CUFF.15823.1_3+,DECOY_CUFF.15823.3_2+
DECOY_ACOM023063-PA	0.841996	NA	-0.211015	1	DECOY_ACOM023063-PA
DECOY_AGAP010981-PA	0.841996	NA	-0.214266	1	DECOY_AGAP010981-PA,DECOY_CUFF.7698.1_1+,DECOY_CUFF.7698.2_1+,DECOY_CUFF.7698.3_3+,DECOY_CUFF.7698.4_1+,DECOY_CUFF.7698.5_2+
DECOY_AGAP012442-PA	0.841996	NA	-0.214671	1	DECOY_AGAP012442-PA,DECOY_AGAP012442-RA_1+
DECOY_ACOM042361-PA	0.841996	NA	-0.220577	1	DECOY_ACOM042361-PA,DECOY_AGAP000773-PA,DECOY_AGAP000773-PB,DECOY_AGAP000773-RA_1+,DECOY_CUFF.16820.1_2+,DECOY_CUFF.16820.2_1+
DECOY_CUFF.3326.1_3+	0.841996	NA	-0.227079	1	DECOY_CUFF.3326.1_3+
DECOY_CUFF.3006.6_1+	0.841996	NA	-0.227599	1	DECOY_CUFF.3006.6_1+
DECOY_ACOM043177-PA	0.841996	NA	-0.233697	1	DECOY_ACOM043177-PA,DECOY_AGAP006436-PA,DECOY_AGAP006436-PB,DECOY_CUFF.1945.1_2+,DECOY_CUFF.1945.2_1+,DECOY_CUFF.1945.3_1+,DECOY_CUFF.1945.6_1+,DECOY_CUFF.1945.7_3+
DECOY_AGAP001854-RA_2+	0.841996	NA	-0.236063	1	DECOY_AGAP001854-RA_2+
DECOY_CUFF.16856.10_1+	0.841996	NA	-0.249684	1	DECOY_CUFF.16856.10_1+,DECOY_CUFF.16856.11_1+,DECOY_CUFF.16856.12_1+,DECOY_CUFF.16856.14_1+,DECOY_CUFF.16856.15_2+,DECOY_CUFF.16856.16_2+,DECOY_CUFF.16856.3_3+,DECOY_CUFF.16856.4_3+,DECOY_CUFF.16856.8_2+,DECOY_CUFF.16856.9_3+
DECOY_CUFF.4454.1_3+	0.841996	NA	-0.257260	1	DECOY_CUFF.4454.1_3+,DECOY_CUFF.4454.2_1+,DECOY_CUFF.4454.3_3+,DECOY_CUFF.4454.4_2+,DECOY_CUFF.4454.6_2+
DECOY_AGAP007723-RA_1+	0.841996	NA	-0.264003	1	DECOY_AGAP007723-RA_1+,DECOY_CUFF.2965.1_1+,DECOY_CUFF.2965.2_3+,DECOY_CUFF.2965.3_1+,DECOY_CUFF.2965.4_1+,DECOY_CUFF.2965.5_1+
DECOY_ACOM022815-PA	0.843035	NA	-0.272097	1	DECOY_ACOM022815-PA,DECOY_AGAP010930-PA,DECOY_AGAP010930-RA_1+
DECOY_sp|Q04370|PEX12_YEAST	0.844075	NA	-0.275896	1	DECOY_sp|Q04370|PEX12_YEAST
DECOY_ACOM022873-PA	0.844169	NA	-0.280737	1	DECOY_ACOM022873-PA
DECOY_AGAP000054-RA_2+	0.844169	NA	-0.283539	1	DECOY_AGAP000054-RA_2+,DECOY_CUFF.15931.10_2+,DECOY_CUFF.15931.11_2+,DECOY_CUFF.15931.12_2+,DECOY_CUFF.15931.13_2+,DECOY_CUFF.15931.15_2+,DECOY_CUFF.15931.1_2+,DECOY_CUFF.15931.2_2+,DECOY_CUFF.15931.3_1+,DECOY_CUFF.15931.4_3+,DECOY_CUFF.15931.5_2+,DECOY_CUFF.15931.6_2+,DECOY_CUFF.15931.7_2+,DECOY_CUFF.15931.8_2+,DECOY_CUFF.15931.9_2+
DECOY_sp|Q05468|RQC1_YEAST	0.844169	NA	-0.284585	1	DECOY_sp|Q05468|RQC1_YEAST
DECOY_AGAP000041-RA_3+	0.844169	NA	-0.285990	1	DECOY_AGAP000041-RA_3+
DECOY_CUFF.2363.1_2+	0.844169	NA	-0.293266	1	DECOY_CUFF.2363.1_2+
DECOY_AGAP006139-RA_2+	0.844169	NA	-0.309280	1	DECOY_AGAP006139-RA_2+,DECOY_AGAP006139-RB_2+,DECOY_CUFF.1718.1_3+,DECOY_CUFF.1718.2_1+,DECOY_CUFF.761.1_3+
DECOY_ACOM022514-PA	0.845201	NA	-0.311507	1	DECOY_ACOM022514-PA,DECOY_AGAP010174-PA,DECOY_AGAP010174-RA_1+
DECOY_sp|Q12161|PSH1_YEAST	0.846233	NA	-0.312292	1	DECOY_sp|Q12161|PSH1_YEAST
DECOY_AGAP002929-RA_2+	0.846550	NA	-0.313901	1	DECOY_AGAP002929-RA_2+
DECOY_AGAP001362-RA_3+	0.846550	NA	-0.314305	1	DECOY_AGAP001362-RA_3+,DECOY_CUFF.3123.1_3+
DECOY_AGAP009601-RA_3+	0.847580	NA	-0.320485	1	DECOY_AGAP009601-RA_3+,DECOY_CUFF.11232.1_1+,DECOY_CUFF.11232.2_1+
DECOY_AGAP000629-RA_2+	0.848610	NA	-0.322730	1	DECOY_AGAP000629-RA_2+,DECOY_CUFF.16538.1_3+,DECOY_CUFF.16538.2_3+
DECOY_CUFF.10580.1_2+	0.848765	NA	-0.323328	1	DECOY_CUFF.10580.1_2+,DECOY_CUFF.10580.2_2+,DECOY_CUFF.10580.3_2+
DECOY_AGAP001804-RA_3+	0.849021	NA	-0.325355	1	DECOY_AGAP001804-RA_3+
DECOY_ACOM027170-PA	0.849021	NA	-0.329819	1	DECOY_ACOM027170-PA
DECOY_AGAP000534-RA_2+	0.849021	NA	-0.334690	1	DECOY_AGAP000534-RA_2+,DECOY_AGAP000534-RB_2+,DECOY_CUFF.16908.1_2+,DECOY_CUFF.16908.2_2+,DECOY_CUFF.16908.3_2+,DECOY_CUFF.16908.6_2+,DECOY_CUFF.16908.7_2+
DECOY_AGAP013145-RA_2+	0.849021	NA	-0.336607	1	DECOY_AGAP013145-RA_2+,DECOY_AGAP013145-RB_2+,DECOY_AGAP013145-RC_3+,DECOY_CUFF.3512.1_3+,DECOY_CUFF.3512.2_3+,DECOY_CUFF.3512.3_2+,DECOY_CUFF.3512.4_2+,DECOY_CUFF.3512.5_3+,DECOY_CUFF.3512.7_3+,DECOY_TCONS_00033814_1+
DECOY_AGAP006016-RA_3+	0.849021	NA	-0.337891	1	DECOY_AGAP006016-RA_3+,DECOY_CUFF.1564.1_3+
DECOY_AGAP009304-RA_3+	0.849021	NA	-0.341811	1	DECOY_AGAP009304-RA_3+
DECOY_AGAP000017-RA_3+	0.849021	NA	-0.342724	1	DECOY_AGAP000017-RA_3+
DECOY_gi|114721|sp|P02701|AVID_CHICK	0.849021	NA	-0.346801	1	DECOY_gi|114721|sp|P02701|AVID_CHICK
DECOY_AGAP007505-RA_3+	0.849021	NA	-0.355277	1	DECOY_AGAP007505-RA_3+,DECOY_CUFF.2768.1_1+,DECOY_CUFF.2768.2_3+
DECOY_AGAP001899-RA_2+	0.849021	NA	-0.360246	1	DECOY_AGAP001899-RA_2+
DECOY_sp|P38700|APM2_YEAST	0.849021	NA	-0.364225	1	DECOY_sp|P38700|APM2_YEAST
DECOY_AGAP007185-RA_1+	0.849021	NA	-0.365360	1	DECOY_AGAP007185-RA_1+,DECOY_AGAP029504-PA,DECOY_AGAP029504-PB,DECOY_CUFF.2635.12_2+,DECOY_CUFF.2635.6_2+,DECOY_CUFF.2635.8_3+
DECOY_AGAP029269-PA	0.849021	NA	-0.366284	1	DECOY_AGAP029269-PA,DECOY_TCONS_00021048_3+,DECOY_TCONS_00021049_3+
DECOY_AGAP008400-RA_3+	0.849021	NA	-0.367624	1	DECOY_AGAP008400-RA_3+,DECOY_CUFF.9953.1_1+,DECOY_CUFF.9953.2_3+,DECOY_CUFF.9953.3_2+,DECOY_CUFF.9953.4_1+
DECOY_CUFF.16631.10_2+	0.849021	NA	-0.372518	1	DECOY_CUFF.16631.10_2+,DECOY_CUFF.16631.3_3+,DECOY_CUFF.16631.4_3+,DECOY_CUFF.16631.5_2+,DECOY_CUFF.16631.6_3+,DECOY_CUFF.16631.7_3+,DECOY_CUFF.16631.8_1+,DECOY_CUFF.16631.9_1+
DECOY_AGAP002242-RA_3+	0.849021	NA	-0.378307	1	DECOY_AGAP002242-RA_3+
DECOY_ACOM039653-PA	0.849021	NA	-0.380814	1	DECOY_ACOM039653-PA,DECOY_AGAP006479-PA,DECOY_AGAP006479-RA_1+,DECOY_CUFF.1981.1_2+,DECOY_CUFF.1981.2_1+,DECOY_CUFF.1981.3_1+,DECOY_CUFF.1981.4_2+
DECOY_ACOM034728-PA	0.849021	NA	-0.384674	1	DECOY_ACOM034728-PA,DECOY_AGAP013454-PA,DECOY_AGAP013454-RA_1+,DECOY_CUFF.5561.7_1+
DECOY_AGAP002539-RA_3+	0.849021	NA	-0.394713	1	DECOY_AGAP002539-RA_3+,DECOY_AGAP002539-RB_3+,DECOY_CUFF.4385.1_2+
DECOY_CUFF.15883.5_3+	0.849021	NA	-0.398263	1	DECOY_CUFF.15883.5_3+
DECOY_AGAP006766-RA_2+	0.849021	NA	-0.403014	1	DECOY_AGAP006766-RA_2+,DECOY_CUFF.2207.2_1+
DECOY_AGAP007316-RA_2+	0.849021	NA	-0.404714	1	DECOY_AGAP007316-RA_2+,DECOY_CUFF.2626.1_2+,DECOY_CUFF.2626.2_3+,DECOY_CUFF.2626.3_3+
DECOY_CUFF.1028.1_1+	0.849021	NA	-0.405562	1	DECOY_CUFF.1028.1_1+
DECOY_AGAP012540-RA_1+	0.849021	NA	-0.422648	1	DECOY_AGAP012540-RA_1+
DECOY_CUFF.15967.1_1+	0.849021	NA	-0.429026	1	DECOY_CUFF.15967.1_1+
DECOY_CUFF.9604.3_1+	0.849021	NA	-0.429165	1	DECOY_CUFF.9604.3_1+
DECOY_AGAP002877-RA_3+	0.849021	NA	-0.444769	1	DECOY_AGAP002877-RA_3+
DECOY_AGAP010313-RA_3+	0.849021	NA	-0.446561	1	DECOY_AGAP010313-RA_3+,DECOY_CUFF.7028.1_2+,DECOY_CUFF.7028.2_3+,DECOY_CUFF.7028.3_3+
DECOY_CUFF.2928.10_1+	0.849021	NA	-0.449681	1	DECOY_CUFF.2928.10_1+,DECOY_CUFF.2928.11_2+,DECOY_CUFF.2928.12_2+,DECOY_CUFF.2928.1_1+,DECOY_CUFF.2928.2_1+,DECOY_CUFF.2928.5_2+,DECOY_CUFF.2928.7_3+
DECOY_AGAP008035-RA_2+	0.849021	NA	-0.456281	1	DECOY_AGAP008035-RA_2+
DECOY_TCONS_00023791_1+	0.849021	NA	-0.460704	1	DECOY_TCONS_00023791_1+
DECOY_AGAP009550-RA_3+	0.849021	NA	-0.462597	1	DECOY_AGAP009550-RA_3+
DECOY_AGAP009432-RA_3+	0.849021	NA	-0.464841	1	DECOY_AGAP009432-RA_3+
DECOY_TCONS_00032806_3+	0.849021	NA	-0.484116	1	DECOY_TCONS_00032806_3+,DECOY_sp|P13259|PCY1_YEAST
DECOY_AGAP006766-RA_3+	0.849021	NA	-0.485301	1	DECOY_AGAP006766-RA_3+,DECOY_CUFF.2207.2_2+
DECOY_AGAP010396-PA	0.849021	NA	-0.488599	1	DECOY_AGAP010396-PA,DECOY_AGAP010396-RA_3+
DECOY_AGAP013535-RA_3+	0.849021	NA	-0.503456	1	DECOY_AGAP013535-RA_3+,DECOY_CUFF.3850.1_1+,DECOY_CUFF.3850.2_3+
DECOY_AGAP007888-PA	0.849021	NA	-0.505913	1	DECOY_AGAP007888-PA,DECOY_AGAP007888-PB,DECOY_AGAP007888-RA_1+,DECOY_CUFF.9887.1_2+,DECOY_CUFF.9887.2_2+,DECOY_CUFF.9887.3_2+
DECOY_AGAP005536-RA_3+	0.849021	NA	-0.506921	1	DECOY_AGAP005536-RA_3+,DECOY_CUFF.1137.1_1+,DECOY_CUFF.1137.2_1+,DECOY_CUFF.1137.3_1+,DECOY_CUFF.1137.4_1+,DECOY_CUFF.1137.5_3+,DECOY_CUFF.1137.6_2+
DECOY_AGAP000996-RA_3+	0.849021	NA	-0.511369	1	DECOY_AGAP000996-RA_3+,DECOY_CUFF.17548.2_3+
DECOY_ACOM034182-PA	0.849021	NA	-0.514304	1	DECOY_ACOM034182-PA,DECOY_AGAP001468-PA,DECOY_AGAP001468-RA_1+,DECOY_CUFF.3214.1_2+,DECOY_CUFF.3214.2_2+
DECOY_CUFF.16909.2_2+	0.849021	NA	-0.537995	1	DECOY_CUFF.16909.2_2+
DECOY_TCONS_00031127_3+	0.849021	NA	-0.542244	1	DECOY_TCONS_00031127_3+
DECOY_AGAP008738-RA_3+	0.849021	NA	-0.548934	1	DECOY_AGAP008738-RA_3+
DECOY_sp|P39535|PHO90_YEAST	0.849021	NA	-0.554203	1	DECOY_sp|P39535|PHO90_YEAST
DECOY_AGAP011757-PA	0.849021	NA	-0.556251	1	DECOY_AGAP011757-PA
DECOY_AGAP011930-RA_3+	0.849021	NA	-0.580547	1	DECOY_AGAP011930-RA_3+
DECOY_AGAP010191-RA_2+	0.849021	NA	-0.585370	1	DECOY_AGAP010191-RA_2+,DECOY_sp|Q08446|SGT1_YEAST
DECOY_AGAP010135-RA_3+	0.849021	NA	-0.588209	1	DECOY_AGAP010135-RA_3+,DECOY_CUFF.11941.1_2+,DECOY_CUFF.11941.2_3+
DECOY_AGAP009074-RA_2+	0.849021	NA	-0.625094	1	DECOY_AGAP009074-RA_2+,DECOY_CUFF.10732.1_2+,DECOY_CUFF.10732.2_2+,DECOY_CUFF.10732.3_1+,DECOY_CUFF.10732.4_1+,DECOY_CUFF.10732.5_1+,DECOY_CUFF.10732.6_1+,DECOY_CUFF.10732.7_1+,DECOY_CUFF.10732.8_1+
DECOY_CUFF.1869.1_1+	0.849021	NA	-0.627839	1	DECOY_CUFF.1869.1_1+,DECOY_CUFF.1869.2_1+,DECOY_CUFF.1869.3_3+,DECOY_CUFF.1869.4_2+
DECOY_AGAP005482-RA_2+	0.849021	NA	-0.634939	1	DECOY_AGAP005482-RA_2+
DECOY_CUFF.4658.1_3+	0.849021	NA	-0.641245	1	DECOY_CUFF.4658.1_3+,DECOY_CUFF.4658.2_1+,DECOY_CUFF.4658.4_2+,DECOY_CUFF.4658.5_1+
DECOY_CUFF.9413.1_1+	0.849021	NA	-0.643932	1	DECOY_CUFF.9413.1_1+,DECOY_CUFF.9413.4_1+
DECOY_AGAP006909-RA_2+	0.849021	NA	-0.654631	1	DECOY_AGAP006909-RA_2+,DECOY_CUFF.2358.1_3+
DECOY_sp|Q03210|NGL3_YEAST	0.849021	NA	-0.667206	1	DECOY_sp|Q03210|NGL3_YEAST
DECOY_CUFF.9937.1_3+	0.849021	NA	-0.669715	1	DECOY_CUFF.9937.1_3+
DECOY_AGAP004739-RA_3+	0.849021	NA	-0.674321	1	DECOY_AGAP004739-RA_3+
DECOY_CUFF.17522.1_2+	0.849021	NA	-0.704606	1	DECOY_CUFF.17522.1_2+
DECOY_CUFF.7873.2_1+	0.849021	NA	-0.747333	1	DECOY_CUFF.7873.2_1+
DECOY_CUFF.5376.1_1+	0.849021	NA	-0.749529	1	DECOY_CUFF.5376.1_1+,DECOY_CUFF.5376.4_1+
DECOY_TCONS_00033792_3+	0.849021	NA	-0.771005	1	DECOY_TCONS_00033792_3+
DECOY_AGAP002758-RA_2+	0.849021	NA	-0.775238	1	DECOY_AGAP002758-RA_2+,DECOY_CUFF.4452.1_2+
DECOY_TCONS_00014673_3+	0.849021	NA	-0.785888	1	DECOY_TCONS_00014673_3+
DECOY_AGAP013392-RA_2+	0.849021	NA	-0.815947	1	DECOY_AGAP013392-RA_2+,DECOY_CUFF.16162.1_1+,DECOY_CUFF.16162.2_2+,DECOY_CUFF.16162.3_1+
DECOY_CUFF.8685.1_3+	0.849021	NA	-0.820784	1	DECOY_CUFF.8685.1_3+
DECOY_CUFF.11522.1_2+	0.849021	NA	-0.837595	1	DECOY_CUFF.11522.1_2+,DECOY_CUFF.11522.3_2+,DECOY_CUFF.11522.4_2+
DECOY_sp|P40054|SERA_YEAST	0.849021	NA	-0.843368	1	DECOY_sp|P40054|SERA_YEAST,DECOY_sp|P40510|SER33_YEAST
DECOY_sp|P23493|MBR1_YEAST	0.849021	NA	-0.861002	1	DECOY_sp|P23493|MBR1_YEAST
DECOY_ACOM040639-PA	0.849021	NA	-0.865291	1	DECOY_ACOM040639-PA,DECOY_AGAP008935-PA,DECOY_AGAP008935-RA_1+,DECOY_CUFF.10487.1_3+
DECOY_CUFF.5955.3_2+	0.849021	NA	-0.877699	1	DECOY_CUFF.5955.3_2+
DECOY_sp|P47025|MDV1_YEAST	0.849021	NA	-0.893441	1	DECOY_sp|P47025|MDV1_YEAST
DECOY_CUFF.6908.10_3+	0.849021	NA	-0.894154	1	DECOY_CUFF.6908.10_3+,DECOY_CUFF.6908.11_2+,DECOY_CUFF.6908.13_2+,DECOY_CUFF.6908.16_1+,DECOY_CUFF.6908.17_1+,DECOY_CUFF.6908.18_2+,DECOY_CUFF.6908.1_3+,DECOY_CUFF.6908.21_2+,DECOY_CUFF.6908.24_2+,DECOY_CUFF.6908.2_2+,DECOY_CUFF.6908.7_1+,DECOY_CUFF.6908.8_1+
DECOY_AGAP010164-RB_2+	0.849021	NA	-0.899579	1	DECOY_AGAP010164-RB_2+,DECOY_CUFF.12098.1_2+,DECOY_CUFF.12098.2_3+,DECOY_CUFF.12098.3_3+
DECOY_AGAP011333-RA_2+	0.849021	NA	-0.905527	1	DECOY_AGAP011333-RA_2+,DECOY_AGAP011333-RB_2+,DECOY_CUFF.8586.10_1+,DECOY_CUFF.8586.11_1+,DECOY_CUFF.8586.12_3+,DECOY_CUFF.8586.13_3+,DECOY_CUFF.8586.1_2+,DECOY_CUFF.8586.2_1+,DECOY_CUFF.8586.3_3+,DECOY_CUFF.8586.4_3+,DECOY_CUFF.8586.5_3+,DECOY_CUFF.8586.6_2+,DECOY_CUFF.8586.7_2+,DECOY_CUFF.8586.8_1+,DECOY_CUFF.8586.9_1+
DECOY_AGAP010997-RA_2+	0.849021	NA	-0.909237	1	DECOY_AGAP010997-RA_2+
DECOY_CUFF.3414.1_3+	0.849021	NA	-0.912422	1	DECOY_CUFF.3414.1_3+
DECOY_CUFF.3009.10_1+	0.849021	NA	-0.955459	1	DECOY_CUFF.3009.10_1+,DECOY_CUFF.3009.11_1+,DECOY_CUFF.3009.1_2+,DECOY_CUFF.3009.4_2+,DECOY_CUFF.3009.7_1+,DECOY_CUFF.3009.8_1+,DECOY_CUFF.3009.9_1+
DECOY_ACOM040496-PA	0.849021	NA	-0.956961	1	DECOY_ACOM040496-PA,DECOY_AGAP008996-PA,DECOY_AGAP008996-RA_1+
DECOY_AGAP000553-RA_2+	0.849021	NA	-0.974040	1	DECOY_AGAP000553-RA_2+,DECOY_CUFF.16445.1_1+,DECOY_CUFF.16445.3_3+
DECOY_AGAP002869-RA_1+	0.849021	NA	-0.976626	1	DECOY_AGAP002869-RA_1+,DECOY_CUFF.4781.1_1+
DECOY_CUFF.11509.11_2+	0.849021	NA	-0.986796	1	DECOY_CUFF.11509.11_2+,DECOY_CUFF.11509.1_3+,DECOY_CUFF.11509.2_1+,DECOY_CUFF.11509.3_1+,DECOY_CUFF.11509.4_2+,DECOY_CUFF.11509.5_2+,DECOY_CUFF.11509.6_2+,DECOY_CUFF.11509.7_1+,DECOY_CUFF.11509.8_1+
