ProteinGroupId	q-value	posterior_error_prob	score	numPeptides	proteinIds
AGAP007112-PA	0.833663	NA	1.051112	1	AGAP007112-PA,AGAP007112-RA_2+
AGAP001690-RA_2+	0.833663	NA	1.047356	1	AGAP001690-RA_2+,AGAP001690-RB_3+,CUFF.3469.10_2+,CUFF.3469.11_1+,CUFF.3469.12_2+,CUFF.3469.13_1+,CUFF.3469.14_1+,CUFF.3469.15_3+,CUFF.3469.16_3+,CUFF.3469.17_2+,CUFF.3469.2_1+,CUFF.3469.3_1+,CUFF.3469.4_1+,CUFF.3469.5_2+,CUFF.3469.6_1+,CUFF.3469.7_1+
CUFF.17140.10_3+	0.833663	NA	1.044359	1	CUFF.17140.10_3+,CUFF.17140.15_3+,CUFF.17140.8_3+,CUFF.17140.9_1+
AGAP000576-RA_3+	0.833663	NA	1.041640	1	AGAP000576-RA_3+,CUFF.17117.1_1+,CUFF.17117.2_1+,CUFF.17117.3_1+
ACOM042574-PA	0.833663	NA	1.035887	1	ACOM042574-PA,AGAP012410-PA,AGAP012410-RA_1+,CUFF.9318.1_2+
AGAP004302-PA	0.833663	NA	1.034023	1	AGAP004302-PA,AGAP004302-RA_1+,CUFF.5978.1_3+,CUFF.5978.2_1+
ACOM022955-PA	0.833663	NA	1.029871	3	ACOM022955-PA,AGAP011033-RA_1+
AGAP011033-PB	0.833663	NA	1.029871	1	AGAP011033-PB
CUFF.664.1_2+	0.833663	NA	1.025327	1	CUFF.664.1_2+
AGAP003738-RA_2+	0.833663	NA	1.021317	1	AGAP003738-RA_2+
AGAP005738-RA_1+	0.833663	NA	1.020543	1	AGAP005738-RA_1+,CUFF.1288.1_3+,CUFF.1288.2_2+
AGAP000506-RA_2+	0.833663	NA	1.019338	1	AGAP000506-RA_2+
CUFF.1663.1_2+	0.833663	NA	1.019283	1	CUFF.1663.1_2+
sp|P39728|YAD7_YEAST	0.833663	NA	1.018051	1	sp|P39728|YAD7_YEAST
AGAP002508-PA	0.833663	NA	1.017075	1	AGAP002508-PA,AGAP002508-RA_1+
AGAP002032-RA_3+	0.833663	NA	1.013484	1	AGAP002032-RA_3+
AGAP028253-RA_2+	0.833663	NA	1.005702	1	AGAP028253-RA_2+
CUFF.4584.1_3+	0.833663	NA	1.005553	1	CUFF.4584.1_3+,CUFF.4584.2_3+,CUFF.4584.3_1+
sp|P20840|SAG1_YEAST	0.833663	NA	1.003301	1	sp|P20840|SAG1_YEAST
TCONS_00006140_3+	0.833663	NA	1.002434	1	TCONS_00006140_3+,TCONS_00006141_1+
AGAP008808-RA_3+	0.833663	NA	1.001508	1	AGAP008808-RA_3+
CUFF.2276.1_1+	0.833663	NA	1.000878	1	CUFF.2276.1_1+,CUFF.2276.2_1+
sp|Q06523|YP148_YEAST	0.833663	NA	0.999687	1	sp|Q06523|YP148_YEAST
CUFF.9225.2_1+	0.833663	NA	0.997145	1	CUFF.9225.2_1+
ACOM035599-PA	0.833663	NA	0.996342	1	ACOM035599-PA,AGAP003156-PA,AGAP003156-RA_1+
sp|P49687|NU145_YEAST	0.833663	NA	0.993958	1	sp|P49687|NU145_YEAST
AGAP002015-RA_2+	0.833663	NA	0.986095	1	AGAP002015-RA_2+,AGAP002015-RB_2+,CUFF.3754.1_1+,CUFF.3754.2_1+,CUFF.3754.3_3+
ACOM037745-PA	0.833663	NA	0.984507	1	ACOM037745-PA
sp|P53855|ATG2_YEAST	0.833663	NA	0.983332	1	sp|P53855|ATG2_YEAST
AGAP007729-PA	0.833663	NA	0.980508	1	AGAP007729-PA,AGAP007729-RA_1+,CUFF.2939.1_3+,CUFF.2939.2_3+
AGAP006601-RA_2+	0.833663	NA	0.979754	1	AGAP006601-RA_2+,AGAP006601-RB_2+,AGAP009799-RA_3+,CUFF.11640.10_3+,CUFF.11640.1_3+,CUFF.11640.2_3+,CUFF.11640.3_2+,CUFF.11640.4_2+,CUFF.11640.5_2+,CUFF.11640.6_3+,CUFF.11640.9_2+,CUFF.17248.1_3+,CUFF.17248.2_3+,CUFF.2074.1_2+,CUFF.2074.2_2+,CUFF.2074.3_3+,CUFF.2074.4_3+,CUFF.2074.5_3+,CUFF.2074.8_2+,CUFF.2074.9_2+
AGAP011800-RA_1+	0.833663	NA	0.979014	1	AGAP011800-RA_1+
sp|P16523|MER1_YEAST	0.833663	NA	0.977095	1	sp|P16523|MER1_YEAST
CUFF.496.3_3+	0.833663	NA	0.967185	1	CUFF.496.3_3+,CUFF.496.4_3+,CUFF.496.6_3+,CUFF.496.7_3+
AGAP003128-RA_3+	0.833663	NA	0.965819	1	AGAP003128-RA_3+,CUFF.4840.1_2+,CUFF.4840.2_3+
CUFF.16402.1_3+	0.833663	NA	0.965085	1	CUFF.16402.1_3+,CUFF.16402.2_1+
AGAP010001-RA_2+	0.833663	NA	0.962141	1	AGAP010001-RA_2+
CUFF.6272.1_1+	0.833663	NA	0.957835	2	CUFF.6272.1_1+,CUFF.6272.2_3+,CUFF.6272.3_3+
CUFF.2612.2_3+	0.833663	NA	0.957232	1	CUFF.2612.2_3+
ACOM025466-PA	0.833663	NA	0.952664	1	ACOM025466-PA,AGAP007256-PA,AGAP007256-RA_1+,CUFF.2675.1_1+,CUFF.2675.2_1+,CUFF.2675.6_3+,CUFF.2675.7_3+
AGAP003983-PA	0.833663	NA	0.950882	1	AGAP003983-PA,AGAP003983-RA_1+
ACOM032435-PA	0.833663	NA	0.946696	1	ACOM032435-PA,AGAP009520-PA,AGAP009520-RA_1+,CUFF.11135.1_2+
AGAP004469-RA_2+	0.833663	NA	0.940579	1	AGAP004469-RA_2+,AGAP004469-RB_3+,CUFF.6176.1_1+,CUFF.6176.2_1+
sp|P32588|PUB1_YEAST	0.833663	NA	0.937247	1	sp|P32588|PUB1_YEAST
AGAP006054-RA_1+	0.833663	NA	0.937186	1	AGAP006054-RA_1+,CUFF.1623.1_2+
TCONS_00007935_2+	0.833663	NA	0.937113	1	TCONS_00007935_2+
CUFF.1458.2_3+	0.833663	NA	0.936844	1	CUFF.1458.2_3+
ACOM040909-PA	0.833663	NA	0.935327	1	ACOM040909-PA,AGAP010456-PA,AGAP010456-PB,AGAP010456-RA_1+,CUFF.6972.2_1+,CUFF.6972.3_2+,CUFF.6972.4_2+,CUFF.6972.5_1+,CUFF.6972.6_2+
CUFF.3215.1_1+	0.833663	NA	0.933923	1	CUFF.3215.1_1+,CUFF.3215.4_3+,CUFF.3215.5_1+,CUFF.3215.6_1+
CUFF.966.1_2+	0.833663	NA	0.933586	1	CUFF.966.1_2+,CUFF.966.2_2+,CUFF.966.3_1+
CUFF.7935.1_1+	0.833663	NA	0.929240	1	CUFF.7935.1_1+,CUFF.7935.2_1+,CUFF.7935.3_2+
sp|P34111|TFC3_YEAST	0.833663	NA	0.920181	1	sp|P34111|TFC3_YEAST
ACOM022879-PA	0.833663	NA	0.917245	1	ACOM022879-PA,AGAP010982-PA,CUFF.7646.1_1+
AGAP010814-PA	0.833663	NA	0.916418	1	AGAP010814-PA,AGAP010814-RA_1+,CUFF.7547.5_1+
AGAP008017-RA_3+	0.833663	NA	0.916384	1	AGAP008017-RA_3+,AGAP008017-RB_3+,CUFF.9669.1_3+,CUFF.9669.2_2+,CUFF.9669.3_3+,CUFF.9669.4_3+,CUFF.9669.5_3+,CUFF.9669.6_3+,CUFF.9669.7_3+,CUFF.9669.8_2+
CUFF.2506.1_3+	0.833663	NA	0.913786	1	CUFF.2506.1_3+,CUFF.2506.2_1+
AGAP028403-RA_3+	0.833663	NA	0.912812	1	AGAP028403-RA_3+
ACOM022543-PA	0.833663	NA	0.912733	1	ACOM022543-PA,AGAP010192-PA,AGAP010192-PB,AGAP010192-RA_1+,CUFF.12042.1_3+
CUFF.8488.5_1+	0.833663	NA	0.908842	1	CUFF.8488.5_1+,CUFF.8488.6_1+,CUFF.8488.7_1+,CUFF.8488.8_2+,CUFF.8488.9_2+
CUFF.10083.6_3+	0.833663	NA	0.908061	1	CUFF.10083.6_3+
AGAP001058-RA_1+	0.833663	NA	0.907649	1	AGAP001058-RA_1+
ACOM029122-PA	0.833663	NA	0.906790	1	ACOM029122-PA
ACOM031804-PA	0.833663	NA	0.905620	1	ACOM031804-PA,AGAP011666-PA,AGAP011666-RA_1+,AGAP011667-RA_1+,CUFF.8594.1_2+,CUFF.8594.2_2+,CUFF.8605.2_3+,CUFF.8605.3_2+
AGAP004246-PC	0.833663	NA	0.903570	1	AGAP004246-PC
ACOM043228-PA	0.833663	NA	0.898386	1	ACOM043228-PA,ACOM043228-PB,AGAP002732-PA,AGAP002732-PB,AGAP002732-PC,AGAP002732-RA_1+,CUFF.4503.3_2+,CUFF.4503.4_1+
CUFF.10824.1_1+	0.833663	NA	0.898000	1	CUFF.10824.1_1+
CUFF.9263.1_3+	0.833663	NA	0.896950	3	CUFF.9263.1_3+,CUFF.9263.2_3+,CUFF.9263.3_2+,CUFF.9263.4_3+,CUFF.9263.5_2+
AGAP008851-RA_2+	0.833663	NA	0.895764	2	AGAP008851-RA_2+,CUFF.10429.1_1+
CUFF.10429.2_2+	0.833663	NA	0.895764	3	CUFF.10429.2_2+,CUFF.10429.3_3+
ACOM042138-PA	0.833663	NA	0.893937	1	ACOM042138-PA,AGAP002149-RA_3+,AGAP002149-RB_1+,AGAP029545-PA,CUFF.3949.1_1+,CUFF.3949.3_3+,CUFF.3949.4_2+
CUFF.5573.1_1+	0.833663	NA	0.891216	1	CUFF.5573.1_1+
ACOM041684-PA	0.833663	NA	0.890907	1	ACOM041684-PA,AGAP010491-PA,AGAP010491-RA_1+
TCONS_00033723_2+	0.833663	NA	0.890354	1	TCONS_00033723_2+
ACOM023099-PA	0.833663	NA	0.889398	1	ACOM023099-PA,AGAP028511-PA,TCONS_00020329_3+,TCONS_00020330_3+,TCONS_00020331_1+
AGAP002215-RA_3+	0.833663	NA	0.888255	1	AGAP002215-RA_3+,CUFF.4000.2_3+,CUFF.4000.4_3+
CUFF.4000.1_2+	0.833663	NA	0.888255	2	CUFF.4000.1_2+,CUFF.4000.3_3+
CUFF.9077.1_1+	0.833663	NA	0.885161	1	CUFF.9077.1_1+
AGAP001672-RA_3+	0.833663	NA	0.882274	1	AGAP001672-RA_3+,CUFF.3427.1_2+,CUFF.3427.2_3+,CUFF.3427.3_3+
CUFF.11926.1_3+	0.833663	NA	0.881135	1	CUFF.11926.1_3+,CUFF.11926.2_1+,CUFF.11926.3_2+,CUFF.11926.4_3+,CUFF.11926.5_3+,CUFF.11926.6_1+
sp|Q12440|APC2_YEAST	0.833663	NA	0.880816	1	sp|Q12440|APC2_YEAST
CUFF.16357.1_1+	0.833663	NA	0.878730	1	CUFF.16357.1_1+
AGAP004171-RA_3+	0.833663	NA	0.877241	1	AGAP004171-RA_3+
CUFF.939.2_2+	0.833663	NA	0.877229	1	CUFF.939.2_2+,CUFF.939.3_3+,CUFF.939.7_2+,CUFF.939.9_3+
AGAP009695-PA	0.833663	NA	0.864460	1	AGAP009695-PA,AGAP009695-RA_1+,CUFF.11631.1_1+,CUFF.11631.2_3+
CUFF.16800.1_1+	0.833663	NA	0.861589	1	CUFF.16800.1_1+,CUFF.16800.2_3+,CUFF.16800.3_1+,CUFF.16800.4_2+,CUFF.16800.5_3+
sp|P46670|TBCC_YEAST	0.833663	NA	0.860031	1	sp|P46670|TBCC_YEAST
ACOM040682-PA	0.833663	NA	0.858454	1	ACOM040682-PA
AGAP008914-PA	0.833663	NA	0.858454	2	AGAP008914-PA,CUFF.10475.1_2+,CUFF.10475.2_3+
ACOM035301-PA	0.833663	NA	0.856115	1	ACOM035301-PA,AGAP005207-PA,AGAP005207-RA_1+,CUFF.897.1_3+,CUFF.897.2_1+,CUFF.897.3_3+,CUFF.897.4_3+,CUFF.897.5_1+,CUFF.897.6_2+
CUFF.2932.1_1+	0.833663	NA	0.854719	1	CUFF.2932.1_1+,CUFF.2932.2_3+,CUFF.2932.3_1+
TCONS_00038003_1+	0.833663	NA	0.853220	1	TCONS_00038003_1+
AGAP011393-RA_3+	0.833663	NA	0.852131	1	AGAP011393-RA_3+
ACOM043225-PA	0.833663	NA	0.849059	1	ACOM043225-PA,AGAP002741-PA,AGAP002741-RA_1+,CUFF.4544.1_2+
AGAP013441-RA_2+	0.833663	NA	0.848128	1	AGAP013441-RA_2+
ACOM031521-PA	0.833663	NA	0.847455	1	ACOM031521-PA,AGAP006933-PA,AGAP006933-RA_2+,CUFF.2377.1_1+,CUFF.2377.2_3+,CUFF.2377.3_3+,CUFF.2377.4_3+,CUFF.2377.5_3+,CUFF.2377.6_3+
AGAP001104-PA	0.835141	NA	0.837660	1	AGAP001104-PA,AGAP001104-RA_1+,CUFF.2963.1_1+
AGAP005285-RA_3+	0.835141	NA	0.835802	2	AGAP005285-RA_3+,CUFF.924.1_1+,CUFF.924.2_2+,CUFF.924.3_1+,CUFF.924.4_1+,CUFF.924.5_3+,CUFF.924.6_1+,CUFF.924.8_3+
CUFF.15880.9_3+	0.835141	NA	0.834920	1	CUFF.15880.9_3+
CUFF.3121.1_1+	0.835141	NA	0.829483	1	CUFF.3121.1_1+
ACOM027280-PA	0.835141	NA	0.828477	1	ACOM027280-PA,AGAP009112-PA,AGAP009112-RA_1+,CUFF.10719.1_3+
ACOM035455-PA	0.835141	NA	0.824756	1	ACOM035455-PA,AGAP002766-PA,AGAP002766-RA_1+
CUFF.3130.2_2+	0.835141	NA	0.822334	1	CUFF.3130.2_2+
ACOM036052-PA	0.835141	NA	0.819540	2	ACOM036052-PA,AGAP004698-PA,AGAP004698-RA_2+,CUFF.170.1_1+,CUFF.170.2_1+
AGAP000602-RA_2+	0.835141	NA	0.818925	1	AGAP000602-RA_2+
ACOM033509-PA	0.835141	NA	0.817976	1	ACOM033509-PA
AGAP011964-RA_2+	0.835141	NA	0.813406	1	AGAP011964-RA_2+
AGAP004315-RA_3+	0.835141	NA	0.810842	1	AGAP004315-RA_3+
CUFF.7979.1_1+	0.835141	NA	0.810635	1	CUFF.7979.1_1+
AGAP003489-RA_2+	0.835141	NA	0.809270	1	AGAP003489-RA_2+,CUFF.5204.1_2+
ACOM022871-PA	0.835141	NA	0.805951	1	ACOM022871-PA,AGAP010970-PA,CUFF.7658.1_2+,CUFF.7658.2_2+,CUFF.7658.3_1+
AGAP006216-RA_2+	0.835141	NA	0.805673	1	AGAP006216-RA_2+,AGAP006216-RB_2+,CUFF.1779.1_1+
AGAP007833-PA	0.835141	NA	0.800042	1	AGAP007833-PA,AGAP007833-RA_1+,CUFF.9461.1_2+
CUFF.982.1_1+	0.835141	NA	0.794515	1	CUFF.982.1_1+,CUFF.982.2_1+
ACOM031437-PA	0.835141	NA	0.790596	1	ACOM031437-PA
CUFF.8994.4_1+	0.835141	NA	0.789610	1	CUFF.8994.4_1+
ACOM024754-PA	0.835141	NA	0.788833	1	ACOM024754-PA,AGAP006055-PA,AGAP006055-RA_1+
CUFF.16640.2_1+	0.835141	NA	0.788763	1	CUFF.16640.2_1+
AGAP005242-RA_2+	0.835141	NA	0.785020	1	AGAP005242-RA_2+,CUFF.860.1_1+,CUFF.860.2_3+
AGAP010065-RA_3+	0.835141	NA	0.784117	1	AGAP010065-RA_3+
sp|P40971|LYS14_YEAST	0.835141	NA	0.779061	1	sp|P40971|LYS14_YEAST
AGAP004829-RA_3+	0.835141	NA	0.778940	1	AGAP004829-RA_3+,CUFF.418.1_2+
sp|P29461|PTP2_YEAST	0.835141	NA	0.777805	1	sp|P29461|PTP2_YEAST
CUFF.9269.10_2+	0.835141	NA	0.775299	1	CUFF.9269.10_2+,CUFF.9269.12_1+,CUFF.9269.5_3+,CUFF.9269.7_3+,CUFF.9269.8_1+,CUFF.9269.9_3+
ACOM043195-PA	0.835141	NA	0.772472	1	ACOM043195-PA,AGAP001322-PA,AGAP001322-RA_1+,AGAP001322-RB_2+
AGAP010226-RA_3+	0.835141	NA	0.772087	1	AGAP010226-RA_3+,AGAP010226-RB_3+,CUFF.12107.4_3+,CUFF.12107.5_1+,CUFF.12107.6_3+
AGAP002166-RA_1+	0.835141	NA	0.769666	1	AGAP002166-RA_1+
AGAP009775-RA_2+	0.835141	NA	0.768918	1	AGAP009775-RA_2+,CUFF.11564.1_2+,CUFF.11564.2_1+,CUFF.11564.3_3+,CUFF.11564.5_2+
AGAP012359-RB_3+	0.835141	NA	0.764496	1	AGAP012359-RB_3+,CUFF.9364.2_1+
CUFF.3035.10_2+	0.835141	NA	0.759449	1	CUFF.3035.10_2+,CUFF.3035.1_2+,CUFF.3035.2_2+,CUFF.3035.3_3+,CUFF.3035.4_1+,CUFF.3035.5_2+,CUFF.3035.6_2+,CUFF.3035.7_2+,CUFF.3035.8_1+,CUFF.3035.9_1+
CUFF.7415.1_3+	0.835141	NA	0.757231	1	CUFF.7415.1_3+,CUFF.7415.3_3+
sp|Q12334|SCM3_YEAST	0.835141	NA	0.753030	1	sp|Q12334|SCM3_YEAST
ACOM040251-PA	0.835141	NA	0.749866	1	ACOM040251-PA
TCONS_00022932_3+	0.835141	NA	0.749470	2	TCONS_00022932_3+
TCONS_00021048_3+	0.835141	NA	0.749014	1	TCONS_00021048_3+,TCONS_00021049_3+
CUFF.15883.1_1+	0.835141	NA	0.747651	1	CUFF.15883.1_1+,CUFF.15883.2_2+,CUFF.15883.4_2+
CUFF.16284.10_2+	0.835141	NA	0.743466	1	CUFF.16284.10_2+
AGAP001224-RA_2+	0.835141	NA	0.742578	1	AGAP001224-RA_2+
CUFF.4431.1_3+	0.835141	NA	0.741352	1	CUFF.4431.1_3+,CUFF.4431.2_3+
CUFF.2877.3_1+	0.835141	NA	0.740856	1	CUFF.2877.3_1+
CUFF.2144.2_1+	0.835141	NA	0.738599	1	CUFF.2144.2_1+,CUFF.2144.3_1+,CUFF.2144.9_1+
AGAP006969-RA_3+	0.835141	NA	0.738227	1	AGAP006969-RA_3+,CUFF.2422.1_3+,CUFF.2422.2_1+,CUFF.2422.3_3+
CUFF.4357.1_3+	0.835141	NA	0.737879	1	CUFF.4357.1_3+,CUFF.4357.2_3+
sp|Q06512|NOC4_YEAST	0.835141	NA	0.735108	1	sp|Q06512|NOC4_YEAST
TCONS_00013938_3+	0.835141	NA	0.732551	1	TCONS_00013938_3+
ACOM038450-PA	0.835141	NA	0.732151	1	ACOM038450-PA,AGAP004738-PA,AGAP004738-RA_1+,CUFF.291.1_1+
sp|P46949|FYV8_YEAST	0.835141	NA	0.731536	1	sp|P46949|FYV8_YEAST
AGAP000175-RA_1+	0.835141	NA	0.731277	1	AGAP000175-RA_1+,CUFF.16180.10_3+,CUFF.16180.11_1+,CUFF.16180.12_3+,CUFF.16180.13_2+,CUFF.16180.14_2+,CUFF.16180.15_2+,CUFF.16180.16_2+,CUFF.16180.17_1+,CUFF.16180.18_3+,CUFF.16180.19_2+,CUFF.16180.1_2+,CUFF.16180.21_3+,CUFF.16180.2_3+,CUFF.16180.3_3+,CUFF.16180.4_1+,CUFF.16180.5_1+,CUFF.16180.6_1+,CUFF.16180.7_2+,CUFF.16180.8_1+,CUFF.16180.9_2+
ACOM039449-PA	0.835141	NA	0.730632	1	ACOM039449-PA
AGAP009525-RA_2+	0.835141	NA	0.728430	1	AGAP009525-RA_2+,CUFF.11230.1_3+,CUFF.11230.2_3+,CUFF.11230.4_2+
AGAP007398-RA_1+	0.835141	NA	0.725015	1	AGAP007398-RA_1+
AGAP010655-RA_3+	0.835141	NA	0.723224	1	AGAP010655-RA_3+,CUFF.7329.1_2+,CUFF.7329.2_1+,CUFF.7329.3_1+,CUFF.7329.4_1+
TCONS_00016960_1+	0.835141	NA	0.712138	1	TCONS_00016960_1+,TCONS_00016961_2+
AGAP004664-RA_2+	0.835141	NA	0.701760	1	AGAP004664-RA_2+,CUFF.6496.1_1+,CUFF.6496.2_3+,CUFF.6496.3_3+,CUFF.6496.4_1+,CUFF.6496.5_1+,CUFF.6496.6_3+
ACOM026843-PA	0.835141	NA	0.698719	1	ACOM026843-PA,AGAP009825-PA,AGAP009825-RA_1+
AGAP008186-RA_3+	0.835141	NA	0.695952	1	AGAP008186-RA_3+
sp|P38140|ERT1_YEAST	0.835141	NA	0.694054	1	sp|P38140|ERT1_YEAST
sp|Q02648|TRM44_YEAST	0.835141	NA	0.691057	1	sp|Q02648|TRM44_YEAST
CUFF.3465.1_3+	0.835141	NA	0.690653	1	CUFF.3465.1_3+,CUFF.3465.2_2+,CUFF.3465.3_3+,CUFF.3465.4_2+,CUFF.3465.5_2+,CUFF.3465.6_1+
AGAP012953-RA_1+	0.835141	NA	0.686286	1	AGAP012953-RA_1+,CUFF.16532.1_3+,CUFF.16532.2_2+,CUFF.16532.3_1+
AGAP013342-RA_3+	0.835141	NA	0.678815	1	AGAP013342-RA_3+,CUFF.5515.1_2+,CUFF.5515.2_3+
CUFF.5908.1_1+	0.835141	NA	0.677329	1	CUFF.5908.1_1+,CUFF.5908.2_2+,CUFF.5908.3_2+,CUFF.5908.4_3+
AGAP008435-RA_2+	0.835141	NA	0.672954	1	AGAP008435-RA_2+,CUFF.10014.1_3+,CUFF.10014.2_1+,CUFF.10014.3_3+,CUFF.10014.4_3+
ACOM031324-PA	0.835141	NA	0.671222	1	ACOM031324-PA,AGAP007051-PA,AGAP007051-RA_1+,CUFF.2652.1_2+,CUFF.2652.2_3+,CUFF.2652.3_1+,CUFF.2652.4_3+
AGAP004693-PA	0.835141	NA	0.668701	1	AGAP004693-PA,AGAP004693-RA_1+
AGAP009487-RA_3+	0.835141	NA	0.668505	1	AGAP009487-RA_3+,CUFF.11147.1_2+,CUFF.11147.2_2+
CUFF.8693.2_3+	0.835141	NA	0.668264	1	CUFF.8693.2_3+,CUFF.8693.3_3+,CUFF.8693.4_3+
CUFF.10631.1_3+	0.835141	NA	0.664579	1	CUFF.10631.1_3+
CUFF.12056.1_3+	0.835141	NA	0.664231	1	CUFF.12056.1_3+,CUFF.12056.2_2+,CUFF.12056.3_2+
AGAP000167-RA_3+	0.835141	NA	0.658692	1	AGAP000167-RA_3+
CUFF.1190.10_2+	0.835141	NA	0.658232	1	CUFF.1190.10_2+,CUFF.1190.1_2+,CUFF.1190.2_3+,CUFF.1190.3_2+,CUFF.1190.4_1+,CUFF.1190.5_2+,CUFF.1190.6_1+,CUFF.1190.7_2+,CUFF.1190.8_2+,CUFF.1190.9_2+
AGAP001585-RB_3+	0.835141	NA	0.657128	1	AGAP001585-RB_3+,AGAP001585-RC_1+
CUFF.9165.1_3+	0.835141	NA	0.653454	2	CUFF.9165.1_3+,CUFF.9165.2_1+,CUFF.9165.3_3+,CUFF.9165.5_2+,CUFF.9165.6_2+,CUFF.9165.7_3+,CUFF.9165.8_2+
AGAP000735-RB_3+	0.835141	NA	0.653447	1	AGAP000735-RB_3+
ACOM024408-PA	0.835141	NA	0.652292	1	ACOM024408-PA,AGAP005010-PA,AGAP005010-RA_1+,CUFF.652.1_2+,CUFF.652.2_2+,CUFF.652.3_3+,CUFF.652.4_1+,CUFF.652.6_1+
AGAP007791-RA_2+	0.835141	NA	0.649815	1	AGAP007791-RA_2+,AGAP007791-RB_2+,AGAP007791-RC_2+,AGAP007791-RD_2+,AGAP007791-RE_2+,CUFF.9495.1_3+,CUFF.9495.2_2+,CUFF.9495.3_2+
sp|P39984|HAT2_YEAST	0.835141	NA	0.641157	1	sp|P39984|HAT2_YEAST
AGAP029059-PA	0.835141	NA	0.640631	1	AGAP029059-PA
ACOM031272-PA	0.835141	NA	0.638110	1	ACOM031272-PA,AGAP005765-PA,AGAP005765-RA_3+,CUFF.1314.1_2+,CUFF.1314.3_3+
CUFF.4601.5_3+	0.835141	NA	0.637832	1	CUFF.4601.5_3+
CUFF.10150.1_2+	0.835141	NA	0.633023	1	CUFF.10150.1_2+,CUFF.10150.2_2+
AGAP013178-RA_3+	0.835141	NA	0.631551	1	AGAP013178-RA_3+,CUFF.3792.1_2+,CUFF.3792.2_2+,CUFF.3792.3_3+,CUFF.3792.4_1+,CUFF.3792.5_3+
CUFF.17131.1_3+	0.835141	NA	0.625365	1	CUFF.17131.1_3+,CUFF.17131.2_1+
AGAP006061-RA_3+	0.835141	NA	0.624953	1	AGAP006061-RA_3+
ACOM041056-PA	0.835141	NA	0.622789	1	ACOM041056-PA,AGAP004614-PA,AGAP004614-RA_1+
sp|P28319|CWP1_YEAST	0.835141	NA	0.620028	1	sp|P28319|CWP1_YEAST
AGAP011033-PA	0.835141	NA	0.615010	2	AGAP011033-PA
CUFF.16842.1_3+	0.835141	NA	0.614526	1	CUFF.16842.1_3+,CUFF.16842.2_3+
ACOM035652-PA	0.835141	NA	0.611224	1	ACOM035652-PA,AGAP003187-PA,AGAP003187-RA_1+,AGAP012901-PA,AGAP012901-RA_1+,CUFF.15627.1_1+,CUFF.4926.6_3+,CUFF.4926.7_1+
AGAP008905-PA	0.835141	NA	0.610958	1	AGAP008905-PA,AGAP008905-RA_2+
ACOM022976-PA	0.835141	NA	0.610861	1	ACOM022976-PA,AGAP011036-PA,AGAP011036-RA_1+,CUFF.7689.1_3+,CUFF.7689.2_2+,CUFF.7689.3_2+,CUFF.7689.5_2+
CUFF.5330.1_2+	0.835141	NA	0.609849	1	CUFF.5330.1_2+
AGAP006958-RA_1+	0.835141	NA	0.607117	1	AGAP006958-RA_1+,AGAP006959-RA_1+,AGAP006961-RA_1+,CUFF.2402.1_3+,CUFF.2402.2_3+,CUFF.2402.3_3+,CUFF.2402.4_3+,CUFF.2402.5_2+,CUFF.2402.6_3+
CUFF.4577.1_1+	0.835141	NA	0.606095	1	CUFF.4577.1_1+,CUFF.4577.2_2+
AGAP000431-RA_2+	0.835141	NA	0.605775	1	AGAP000431-RA_2+,CUFF.16357.1_2+,CUFF.16357.3_2+
CUFF.3967.1_3+	0.835141	NA	0.597224	1	CUFF.3967.1_3+,CUFF.3967.3_1+
AGAP009990-RA_1+	0.835141	NA	0.594334	2	AGAP009990-RA_1+,CUFF.11859.2_1+,CUFF.11859.8_1+,CUFF.11859.9_1+
ACOM028537-PA	0.835141	NA	0.592035	1	ACOM028537-PA,AGAP003531-PA,AGAP003531-RA_1+
TCONS_00023218_2+	0.835141	NA	0.591049	1	TCONS_00023218_2+
CUFF.8908.1_2+	0.835141	NA	0.589683	1	CUFF.8908.1_2+,CUFF.8908.2_1+,CUFF.8908.4_3+,CUFF.8908.5_2+,CUFF.8908.6_3+,CUFF.8908.7_1+
ACOM030276-PA	0.835141	NA	0.587363	1	ACOM030276-PA,AGAP008249-PA,AGAP008249-RA_1+
TCONS_00023162_2+	0.835141	NA	0.586893	1	TCONS_00023162_2+
ACOM032601-PA	0.835141	NA	0.584930	1	ACOM032601-PA,AGAP009600-PA,AGAP009600-RA_3+
AGAP007280-RA_2+	0.835141	NA	0.581576	1	AGAP007280-RA_2+
CUFF.612.1_1+	0.835141	NA	0.579141	1	CUFF.612.1_1+
AGAP001211-RA_1+	0.835141	NA	0.577618	1	AGAP001211-RA_1+
CUFF.5036.1_3+	0.835141	NA	0.575268	1	CUFF.5036.1_3+,CUFF.5036.5_3+,CUFF.5036.6_3+
CUFF.5547.5_2+	0.835141	NA	0.574460	1	CUFF.5547.5_2+
AGAP008273-RA_3+	0.835141	NA	0.573030	1	AGAP008273-RA_3+,CUFF.9832.1_1+,CUFF.9832.2_3+,CUFF.9832.3_1+
ACOM034128-PA	0.835141	NA	0.572892	1	ACOM034128-PA,AGAP001433-PA,AGAP001433-RA_1+,CUFF.3416.1_1+,CUFF.3416.2_1+,CUFF.3416.3_1+
ACOM028636-PA	0.835141	NA	0.569714	1	ACOM028636-PA
AGAP000689-RA_3+	0.835141	NA	0.569386	1	AGAP000689-RA_3+
